DATE,LNS12600000
10/1/1982,18373
11/1/1982,18447
12/1/1982,18406
1/1/1983,18508
2/1/1983,18398
3/1/1983,18323
4/1/1983,18197
5/1/1983,18227
6/1/1983,18373
7/1/1983,18780
8/1/1983,18929
9/1/1983,18757
10/1/1983,18452
11/1/1983,18613
12/1/1983,18604
1/1/1984,18416
2/1/1984,18470
3/1/1984,18471
4/1/1984,18557
5/1/1984,18538
6/1/1984,18460
7/1/1984,18506
8/1/1984,18208
9/1/1984,18406
10/1/1984,18376
11/1/1984,18420
12/1/1984,18665
1/1/1985,18526
2/1/1985,18648
3/1/1985,18604
4/1/1985,18551
5/1/1985,18300
6/1/1985,18222
7/1/1985,18629
8/1/1985,18820
9/1/1985,18777
10/1/1985,18751
11/1/1985,18768
12/1/1985,18815
1/1/1986,18934
2/1/1986,19020
3/1/1986,18903
4/1/1986,19041
5/1/1986,18959
6/1/1986,19252
7/1/1986,19139
8/1/1986,19041
9/1/1986,18964
10/1/1986,19390
11/1/1986,19133
12/1/1986,19059
1/1/1987,19178
2/1/1987,19178
3/1/1987,19339
4/1/1987,19416
5/1/1987,19569
6/1/1987,19737
7/1/1987,19368
8/1/1987,19484
9/1/1987,19574
10/1/1987,19704
11/1/1987,19707
12/1/1987,19568
1/1/1988,19760
2/1/1988,19735
3/1/1988,19468
4/1/1988,19690
5/1/1988,19396
6/1/1988,19480
7/1/1988,19839
8/1/1988,19817
9/1/1988,19708
10/1/1988,19781
11/1/1988,20240
12/1/1988,20138
1/1/1989,20269
2/1/1989,20033
3/1/1989,20287
4/1/1989,20222
5/1/1989,20085
6/1/1989,19990
7/1/1989,19833
8/1/1989,19673
9/1/1989,19879
10/1/1989,19762
11/1/1989,19818
12/1/1989,19888
1/1/1990,20144
2/1/1990,20233
3/1/1990,20273
4/1/1990,20150
5/1/1990,20402
6/1/1990,19913
7/1/1990,19950
8/1/1990,19982
9/1/1990,20062
10/1/1990,20232
11/1/1990,19993
12/1/1990,20144
1/1/1991,20138
2/1/1991,20345
3/1/1991,20331
4/1/1991,20704
5/1/1991,20403
6/1/1991,20577
7/1/1991,20574
8/1/1991,20529
9/1/1991,20634
10/1/1991,20689
11/1/1991,20779
12/1/1991,20609
1/1/1992,20912
2/1/1992,20396
3/1/1992,20647
4/1/1992,20796
5/1/1992,20511
6/1/1992,20859
7/1/1992,20996
8/1/1992,21074
9/1/1992,21087
10/1/1992,20827
11/1/1992,20976
12/1/1992,20869
1/1/1993,20768
2/1/1993,20836
3/1/1993,20913
4/1/1993,20876
5/1/1993,21210
6/1/1993,21336
7/1/1993,21484
8/1/1993,21398
9/1/1993,21148
10/1/1993,21322
11/1/1993,21229
12/1/1993,21296
1/1/1994,23738
2/1/1994,23427
3/1/1994,23451
4/1/1994,23023
5/1/1994,23171
6/1/1994,23216
7/1/1994,23054
8/1/1994,22994
9/1/1994,23097
10/1/1994,23288
11/1/1994,23631
12/1/1994,23475
1/1/1995,23393
2/1/1995,23472
3/1/1995,23388
4/1/1995,23271
5/1/1995,23173
6/1/1995,22997
7/1/1995,23174
8/1/1995,23171
9/1/1995,23469
10/1/1995,23201
11/1/1995,23075
12/1/1995,22917
1/1/1996,23104
2/1/1996,23054
3/1/1996,23222
4/1/1996,23159
5/1/1996,22980
6/1/1996,23276
7/1/1996,23281
8/1/1996,23363
9/1/1996,23242
10/1/1996,23022
11/1/1996,23202
12/1/1996,23231
1/1/1997,23397
2/1/1997,23291
3/1/1997,23358
4/1/1997,23329
5/1/1997,23382
6/1/1997,23030
7/1/1997,23018
8/1/1997,23098
9/1/1997,22949
10/1/1997,23152
11/1/1997,23269
12/1/1997,23457
1/1/1998,23251
2/1/1998,23218
3/1/1998,23352
4/1/1998,23193
5/1/1998,23311
6/1/1998,23568
7/1/1998,23197
8/1/1998,22955
9/1/1998,23314
10/1/1998,23296
11/1/1998,23314
12/1/1998,23181
1/1/1999,23062
2/1/1999,23101
3/1/1999,23188
4/1/1999,23360
5/1/1999,23377
6/1/1999,23065
7/1/1999,23485
8/1/1999,23354
9/1/1999,23277
10/1/1999,23101
11/1/1999,22981
12/1/1999,22949
1/1/2000,23233
2/1/2000,23179
3/1/2000,23266
4/1/2000,22918
5/1/2000,22793
6/1/2000,22834
7/1/2000,22641
8/1/2000,22725
9/1/2000,22839
10/1/2000,23042
11/1/2000,23346
12/1/2000,23633
1/1/2001,23423
2/1/2001,23542
3/1/2001,23273
4/1/2001,23115
5/1/2001,23089
6/1/2001,22990
7/1/2001,22923
8/1/2001,23146
9/1/2001,23654
10/1/2001,23662
11/1/2001,23559
12/1/2001,23860
1/1/2002,23120
2/1/2002,23699
3/1/2002,23667
4/1/2002,23854
5/1/2002,23969
6/1/2002,24053
7/1/2002,24052
8/1/2002,23856
9/1/2002,23906
10/1/2002,23601
11/1/2002,23755
12/1/2002,23908
1/1/2003,24525
2/1/2003,24038
3/1/2003,24263
4/1/2003,24431
5/1/2003,24497
6/1/2003,24777
7/1/2003,24249
8/1/2003,24687
9/1/2003,24430
10/1/2003,24404
11/1/2003,24551
12/1/2003,24083
1/1/2004,24501
2/1/2004,24204
3/1/2004,24378
4/1/2004,24535
5/1/2004,24778
6/1/2004,24919
7/1/2004,25382
8/1/2004,24966
9/1/2004,24654
10/1/2004,24936
11/1/2004,24922
12/1/2004,24681
1/1/2005,24314
2/1/2005,24621
3/1/2005,24784
4/1/2005,24549
5/1/2005,24584
6/1/2005,24350
7/1/2005,24767
8/1/2005,24851
9/1/2005,25096
10/1/2005,25074
11/1/2005,24915
12/1/2005,24674
1/1/2006,24884
2/1/2006,24731
3/1/2006,24542
4/1/2006,24325
5/1/2006,24989
6/1/2006,24774
7/1/2006,24477
8/1/2006,24629
9/1/2006,24549
10/1/2006,24784
11/1/2006,24958
12/1/2006,25226
1/1/2007,24986
2/1/2007,25016
3/1/2007,25144
4/1/2007,25143
5/1/2007,24932
6/1/2007,25435
7/1/2007,24897
8/1/2007,24753
9/1/2007,24996
10/1/2007,24680
11/1/2007,24758
12/1/2007,24745
1/1/2008,25067
2/1/2008,24692
3/1/2008,24715
4/1/2008,25352
5/1/2008,25063
6/1/2008,25416
7/1/2008,25288
8/1/2008,25595
9/1/2008,25327
10/1/2008,25508
11/1/2008,25666
12/1/2008,26333
1/1/2009,26377
2/1/2009,26722
3/1/2009,27069
4/1/2009,27279
5/1/2009,27239
6/1/2009,27459
7/1/2009,27737
8/1/2009,27509
9/1/2009,27273
10/1/2009,27462
11/1/2009,27327
12/1/2009,27479
1/1/2010,27781
2/1/2010,27627
3/1/2010,27558
4/1/2010,27386
5/1/2010,26692
6/1/2010,26658
7/1/2010,26991
8/1/2010,27703
9/1/2010,27459
10/1/2010,27353
11/1/2010,27561
12/1/2010,27419
1/1/2011,26987
2/1/2011,26872
3/1/2011,27282
4/1/2011,27333
5/1/2011,27381
6/1/2011,27469
7/1/2011,27432
8/1/2011,27296
9/1/2011,27644
10/1/2011,27474
11/1/2011,27434
12/1/2011,27168
1/1/2012,27834
2/1/2012,27582
3/1/2012,27023
4/1/2012,27508
5/1/2012,28054
6/1/2012,27674
7/1/2012,27746
8/1/2012,27600
9/1/2012,27810
10/1/2012,27975
11/1/2012,27545
12/1/2012,27580
1/1/2013,27546
2/1/2013,27584
3/1/2013,27439
4/1/2013,27584
5/1/2013,27715
6/1/2013,27863
7/1/2013,28145
8/1/2013,27896
9/1/2013,27552
10/1/2013,27323
11/1/2013,27379
12/1/2013,27418
1/1/2014,27574
2/1/2014,27379
3/1/2014,27620
4/1/2014,27170
5/1/2014,27105
6/1/2014,28023
7/1/2014,28028
8/1/2014,27814
9/1/2014,27461
10/1/2014,27772
11/1/2014,27696
12/1/2014,27473
1/1/2015,27559
2/1/2015,27389
3/1/2015,27126
4/1/2015,27645
5/1/2015,27355
6/1/2015,27778
7/1/2015,27211
8/1/2015,27062
9/1/2015,27035
10/1/2015,27251
11/1/2015,27295
12/1/2015,27371
1/1/2016,27523
2/1/2016,27893
3/1/2016,27612
4/1/2016,27766
5/1/2016,27898
6/1/2016,27559
7/1/2016,27582
8/1/2016,27204
9/1/2016,27631
10/1/2016,27747
11/1/2016,27804
12/1/2016,27889
1/1/2017,27446
2/1/2017,27560
3/1/2017,27411
4/1/2017,27166
5/1/2017,27342
6/1/2017,27243
7/1/2017,27590
8/1/2017,27565
9/1/2017,27625
10/1/2017,27134
11/1/2017,27083
12/1/2017,27259
1/1/2018,27380
2/1/2018,27568
3/1/2018,27762
4/1/2018,27442
5/1/2018,26853
6/1/2018,27058
7/1/2018,27007
8/1/2018,26887
9/1/2018,27054
10/1/2018,27268
11/1/2018,26940
12/1/2018,26982
1/1/2019,26770
2/1/2019,26917
3/1/2019,26935
4/1/2019,26943
5/1/2019,26974
6/1/2019,26834
7/1/2019,26884
8/1/2019,26988
9/1/2019,27079
10/1/2019,26992
11/1/2019,26958
12/1/2019,26992
1/1/2020,27529
2/1/2020,27726
3/1/2020,26553
4/1/2020,19106
5/1/2020,20741
6/1/2020,23179
7/1/2020,23982
8/1/2020,24973
9/1/2020,25161
10/1/2020,26163
