DATE,LNS12500000
1/1/1968,64640
2/1/1968,64819
3/1/1968,65024
4/1/1968,65272
5/1/1968,65286
6/1/1968,65517
7/1/1968,65360
8/1/1968,65286
9/1/1968,65363
10/1/1968,65373
11/1/1968,65506
12/1/1968,65630
1/1/1969,65777
2/1/1969,66276
3/1/1969,66325
4/1/1969,66342
5/1/1969,66112
6/1/1969,66652
7/1/1969,66621
8/1/1969,66894
9/1/1969,67007
10/1/1969,66832
11/1/1969,66964
12/1/1969,66990
1/1/1970,67018
2/1/1970,66956
3/1/1970,66847
4/1/1970,66746
5/1/1970,66575
6/1/1970,66700
7/1/1970,66729
8/1/1970,66748
9/1/1970,66776
10/1/1970,66752
11/1/1970,66622
12/1/1970,66588
1/1/1971,66573
2/1/1971,66597
3/1/1971,66211
4/1/1971,66781
5/1/1971,66884
6/1/1971,66461
7/1/1971,66853
8/1/1971,67095
9/1/1971,67276
10/1/1971,67280
11/1/1971,67687
12/1/1971,67899
1/1/1972,68120
2/1/1972,68206
3/1/1972,68585
4/1/1972,68647
5/1/1972,68841
6/1/1972,69448
7/1/1972,69200
8/1/1972,69374
9/1/1972,69584
10/1/1972,69826
11/1/1972,70091
12/1/1972,70427
1/1/1973,70612
2/1/1973,70967
3/1/1973,71263
4/1/1973,71397
5/1/1973,71483
6/1/1973,72010
7/1/1973,72030
8/1/1973,71984
9/1/1973,72024
10/1/1973,72426
11/1/1973,72680
12/1/1973,72575
1/1/1974,72952
2/1/1974,73112
3/1/1974,73226
4/1/1974,73273
5/1/1974,73235
6/1/1974,73299
7/1/1974,73150
8/1/1974,73289
9/1/1974,73294
10/1/1974,73203
11/1/1974,72831
12/1/1974,72440
1/1/1975,71688
2/1/1975,71446
3/1/1975,71034
4/1/1975,70990
5/1/1975,71239
6/1/1975,70922
7/1/1975,71217
8/1/1975,71873
9/1/1975,71951
10/1/1975,72098
11/1/1975,72183
12/1/1975,72525
1/1/1976,72749
2/1/1976,73209
3/1/1976,73502
4/1/1976,73886
5/1/1976,74186
6/1/1976,73822
7/1/1976,74297
8/1/1976,74362
9/1/1976,73980
10/1/1976,74248
11/1/1976,74564
12/1/1976,74784
1/1/1977,74963
2/1/1977,75201
3/1/1977,75470
4/1/1977,75919
5/1/1977,76383
6/1/1977,76838
7/1/1977,76819
8/1/1977,76957
9/1/1977,77154
10/1/1977,77454
11/1/1977,77942
12/1/1977,78371
1/1/1978,78677
2/1/1978,78827
3/1/1978,78986
4/1/1978,79429
5/1/1978,79588
6/1/1978,80574
7/1/1978,80311
8/1/1978,80672
9/1/1978,80646
10/1/1978,81093
11/1/1978,81498
12/1/1978,81656
1/1/1979,81962
2/1/1979,82284
3/1/1979,82431
4/1/1979,82300
5/1/1979,82297
6/1/1979,82580
7/1/1979,82599
8/1/1979,82569
9/1/1979,82995
10/1/1979,83237
11/1/1979,83340
12/1/1979,83457
1/1/1980,83300
2/1/1980,83482
3/1/1980,83161
4/1/1980,82778
5/1/1980,82303
6/1/1980,82076
7/1/1980,81831
8/1/1980,81889
9/1/1980,82410
10/1/1980,82516
11/1/1980,82594
12/1/1980,82833
1/1/1981,83070
2/1/1981,83218
3/1/1981,83386
4/1/1981,83772
5/1/1981,83829
6/1/1981,83244
7/1/1981,83611
8/1/1981,83496
9/1/1981,83009
10/1/1981,83057
11/1/1981,82849
12/1/1981,82491
1/1/1982,82072
2/1/1982,82282
3/1/1982,82008
4/1/1982,81736
5/1/1982,81936
6/1/1982,81507
7/1/1982,81451
8/1/1982,81456
9/1/1982,80978
10/1/1982,80777
11/1/1982,80485
12/1/1982,80556
1/1/1983,80552
2/1/1983,80529
3/1/1983,80728
4/1/1983,81311
5/1/1983,81226
6/1/1983,82439
7/1/1983,82629
8/1/1983,82910
9/1/1983,83253
10/1/1983,83558
11/1/1983,84043
12/1/1983,84391
1/1/1984,84775
2/1/1984,85303
3/1/1984,85529
4/1/1984,85813
5/1/1984,86448
6/1/1984,87166
7/1/1984,86866
8/1/1984,86968
9/1/1984,87078
10/1/1984,87277
11/1/1984,87528
12/1/1984,87569
1/1/1985,87789
2/1/1985,87871
3/1/1985,88466
4/1/1985,88471
5/1/1985,88537
6/1/1985,88385
7/1/1985,88121
8/1/1985,88292
9/1/1985,88862
10/1/1985,89102
11/1/1985,89258
12/1/1985,89417
1/1/1986,89950
2/1/1986,89450
3/1/1986,89969
4/1/1986,89952
5/1/1986,90045
6/1/1986,90365
7/1/1986,90657
8/1/1986,90940
9/1/1986,91117
10/1/1986,90884
11/1/1986,91363
12/1/1986,91644
1/1/1987,91821
2/1/1987,92073
3/1/1987,92100
4/1/1987,92398
5/1/1987,92790
6/1/1987,92492
7/1/1987,93214
8/1/1987,93499
9/1/1987,93340
10/1/1987,93618
11/1/1987,93901
12/1/1987,94224
1/1/1988,94352
2/1/1988,94532
3/1/1988,94645
4/1/1988,95022
5/1/1988,94836
6/1/1988,95204
7/1/1988,95114
8/1/1988,95363
9/1/1988,95671
10/1/1988,95961
11/1/1988,95899
12/1/1988,95922
1/1/1989,96500
2/1/1989,96804
3/1/1989,96851
4/1/1989,96946
5/1/1989,97023
6/1/1989,97167
7/1/1989,97471
8/1/1989,97748
9/1/1989,97486
10/1/1989,97936
11/1/1989,98189
12/1/1989,97921
1/1/1990,99150
2/1/1990,99006
3/1/1990,99032
4/1/1990,98784
5/1/1990,98858
6/1/1990,98927
7/1/1990,98613
8/1/1990,98626
9/1/1990,98537
10/1/1990,98451
11/1/1990,98296
12/1/1990,98109
1/1/1991,97857
2/1/1991,97441
3/1/1991,97283
4/1/1991,97351
5/1/1991,97069
6/1/1991,97100
7/1/1991,97044
8/1/1991,97010
9/1/1991,97365
10/1/1991,97191
11/1/1991,96880
12/1/1991,96849
1/1/1992,97037
2/1/1992,97329
3/1/1992,97390
4/1/1992,97550
5/1/1992,97838
6/1/1992,97652
7/1/1992,97836
8/1/1992,97752
9/1/1992,97733
10/1/1992,97865
11/1/1992,97847
12/1/1992,98134
1/1/1993,98252
2/1/1993,98402
3/1/1993,98531
4/1/1993,98527
5/1/1993,98853
6/1/1993,98971
7/1/1993,99072
8/1/1993,99362
9/1/1993,99551
10/1/1993,99550
11/1/1993,100006
12/1/1993,100300
1/1/1994,98199
2/1/1994,98507
3/1/1994,98355
4/1/1994,99143
5/1/1994,99645
6/1/1994,99431
7/1/1994,99760
8/1/1994,100352
9/1/1994,100653
10/1/1994,100797
11/1/1994,100939
12/1/1994,101273
1/1/1995,101268
2/1/1995,101286
3/1/1995,101506
4/1/1995,101578
5/1/1995,101234
6/1/1995,101529
7/1/1995,101718
8/1/1995,101621
9/1/1995,101733
10/1/1995,102206
11/1/1995,102218
12/1/1995,102226
1/1/1996,102015
2/1/1996,102432
3/1/1996,102530
4/1/1996,102702
5/1/1996,103259
6/1/1996,103372
7/1/1996,103748
8/1/1996,103863
9/1/1996,104307
10/1/1996,104898
11/1/1996,104691
12/1/1996,104671
1/1/1997,104900
2/1/1997,104908
3/1/1997,105479
4/1/1997,105742
5/1/1997,106023
6/1/1997,106430
7/1/1997,106813
8/1/1997,106919
9/1/1997,107065
10/1/1997,107068
11/1/1997,107519
12/1/1997,107292
1/1/1998,107396
2/1/1998,107482
3/1/1998,107523
4/1/1998,107922
5/1/1998,108013
6/1/1998,107747
7/1/1998,108084
8/1/1998,108363
9/1/1998,108616
10/1/1998,108759
11/1/1998,109116
12/1/1998,109513
1/1/1999,109882
2/1/1999,109669
3/1/1999,109798
4/1/1999,109480
5/1/1999,109879
6/1/1999,110370
7/1/1999,109864
8/1/1999,110189
9/1/1999,110374
10/1/1999,110942
11/1/1999,111483
12/1/1999,111820
1/1/2000,113189
2/1/2000,113367
3/1/2000,113490
4/1/2000,114390
5/1/2000,113798
6/1/2000,114057
7/1/2000,113670
8/1/2000,113812
9/1/2000,113986
10/1/2000,114124
11/1/2000,114076
12/1/2000,114289
1/1/2001,114262
2/1/2001,114006
3/1/2001,114617
4/1/2001,114214
5/1/2001,113950
6/1/2001,113850
7/1/2001,113969
8/1/2001,113120
9/1/2001,113165
10/1/2001,112766
11/1/2001,112724
12/1/2001,112339
1/1/2002,112447
2/1/2002,112635
3/1/2002,112616
4/1/2002,112279
5/1/2002,112509
6/1/2002,112388
7/1/2002,112354
8/1/2002,112942
9/1/2002,113433
10/1/2002,113425
11/1/2002,112771
12/1/2002,112629
1/1/2003,112746
2/1/2003,113285
3/1/2003,113174
4/1/2003,113168
5/1/2003,112991
6/1/2003,113056
7/1/2003,113313
8/1/2003,113082
9/1/2003,113208
10/1/2003,113583
11/1/2003,113892
12/1/2003,114366
1/1/2004,113905
2/1/2004,114193
3/1/2004,114015
4/1/2004,114087
5/1/2004,114016
6/1/2004,114312
7/1/2004,114338
8/1/2004,114716
9/1/2004,114854
10/1/2004,114828
11/1/2004,115284
12/1/2004,115501
1/1/2005,116007
2/1/2005,115649
3/1/2005,115765
4/1/2005,116639
