DATE,LNS12000003
9/1/1983,89826
10/1/1983,90002
11/1/1983,90536
12/1/1983,90846
1/1/1984,90979
2/1/1984,91363
3/1/1984,91622
4/1/1984,91781
5/1/1984,92379
6/1/1984,92693
7/1/1984,92521
8/1/1984,91988
9/1/1984,92278
10/1/1984,92413
11/1/1984,92585
12/1/1984,92850
1/1/1985,92997
2/1/1985,93356
3/1/1985,93630
4/1/1985,93493
5/1/1985,93572
6/1/1985,93126
7/1/1985,93413
8/1/1985,93558
9/1/1985,94175
10/1/1985,94407
11/1/1985,94567
12/1/1985,94587
1/1/1986,95131
2/1/1986,94682
3/1/1986,94969
4/1/1986,95089
5/1/1986,95157
6/1/1986,95672
7/1/1986,95837
8/1/1986,96133
9/1/1986,96113
10/1/1986,96235
11/1/1986,96375
12/1/1986,96610
1/1/1987,96716
2/1/1987,96862
3/1/1987,97012
4/1/1987,97308
5/1/1987,97959
6/1/1987,97606
7/1/1987,97904
8/1/1987,98250
9/1/1987,98140
10/1/1987,98394
11/1/1987,98513
12/1/1987,98807
1/1/1988,98950
2/1/1988,99291
3/1/1988,99188
4/1/1988,99667
5/1/1988,99461
6/1/1988,99855
7/1/1988,99752
8/1/1988,100026
9/1/1988,100065
10/1/1988,100244
11/1/1988,100646
12/1/1988,100592
1/1/1989,101188
2/1/1989,101207
3/1/1989,101434
4/1/1989,101501
5/1/1989,101404
6/1/1989,101601
7/1/1989,101536
8/1/1989,101808
9/1/1989,101477
10/1/1989,101805
11/1/1989,102013
12/1/1989,101947
1/1/1990,102525
2/1/1990,102473
3/1/1990,102518
4/1/1990,102240
5/1/1990,102422
6/1/1990,102431
7/1/1990,102402
8/1/1990,102374
9/1/1990,102161
10/1/1990,102068
11/1/1990,101797
12/1/1990,101747
1/1/1991,101447
2/1/1991,101385
3/1/1991,101090
4/1/1991,101618
5/1/1991,101037
6/1/1991,101140
7/1/1991,100956
8/1/1991,100964
9/1/1991,101206
10/1/1991,101323
11/1/1991,101212
12/1/1991,100856
1/1/1992,101380
2/1/1992,101260
3/1/1992,101476
4/1/1992,101771
5/1/1992,101628
6/1/1992,101533
7/1/1992,101786
8/1/1992,101745
9/1/1992,101679
10/1/1992,101764
11/1/1992,101941
12/1/1992,102072
1/1/1993,102205
2/1/1993,102295
3/1/1993,102492
4/1/1993,102473
5/1/1993,102861
6/1/1993,103125
7/1/1993,103154
8/1/1993,103481
9/1/1993,103271
10/1/1993,103489
11/1/1993,103759
12/1/1993,103935
1/1/1994,104320
2/1/1994,104541
3/1/1994,104242
4/1/1994,104553
5/1/1994,105096
6/1/1994,104742
7/1/1994,104926
8/1/1994,105501
9/1/1994,105672
10/1/1994,106003
11/1/1994,106325
12/1/1994,106462
1/1/1995,106386
2/1/1995,106463
3/1/1995,106442
4/1/1995,106438
5/1/1995,105998
6/1/1995,106267
7/1/1995,106647
8/1/1995,106615
9/1/1995,106811
10/1/1995,106892
11/1/1995,106497
12/1/1995,106512
1/1/1996,106511
2/1/1996,107113
3/1/1996,107222
4/1/1996,107219
5/1/1996,107434
6/1/1996,107754
7/1/1996,107950
8/1/1996,108042
9/1/1996,108449
10/1/1996,108790
11/1/1996,108623
12/1/1996,108703
1/1/1997,108936
2/1/1997,108998
3/1/1997,109380
4/1/1997,109638
5/1/1997,109859
6/1/1997,109894
7/1/1997,110031
8/1/1997,110031
9/1/1997,110018
10/1/1997,110331
11/1/1997,110678
12/1/1997,110647
1/1/1998,110432
2/1/1998,110565
3/1/1998,110493
4/1/1998,110735
5/1/1998,110961
6/1/1998,110633
7/1/1998,110777
8/1/1998,110917
9/1/1998,111349
10/1/1998,111282
11/1/1998,111539
12/1/1998,111638
1/1/1999,111781
2/1/1999,111941
3/1/1999,112016
4/1/1999,111762
5/1/1999,112017
6/1/1999,112119
7/1/1999,112203
8/1/1999,112295
9/1/1999,112300
10/1/1999,112573
11/1/1999,112837
12/1/1999,113087
1/1/2000,114002
2/1/2000,113965
3/1/2000,114107
4/1/2000,114863
5/1/2000,114304
6/1/2000,114592
7/1/2000,114223
8/1/2000,114387
9/1/2000,114478
10/1/2000,114578
11/1/2000,114586
12/1/2000,115012
1/1/2001,115208
2/1/2001,115091
3/1/2001,115261
4/1/2001,114677
5/1/2001,114419
6/1/2001,114308
7/1/2001,114399
8/1/2001,113870
9/1/2001,114277
10/1/2001,114021
11/1/2001,113901
12/1/2001,113783
1/1/2002,113426
2/1/2002,114137
3/1/2002,113946
4/1/2002,113812
5/1/2002,114065
6/1/2002,113971
7/1/2002,114038
8/1/2002,114228
9/1/2002,114389
10/1/2002,114236
11/1/2002,114007
12/1/2002,113851
1/1/2003,113990
2/1/2003,114212
3/1/2003,114206
4/1/2003,114268
5/1/2003,113955
6/1/2003,114223
7/1/2003,114061
8/1/2003,114063
9/1/2003,113981
10/1/2003,114504
11/1/2003,114677
12/1/2003,114627
1/1/2004,114636
2/1/2004,114743
3/1/2004,114562
4/1/2004,114790
5/1/2004,115027
6/1/2004,115166
7/1/2004,115603
8/1/2004,115521
9/1/2004,115277
10/1/2004,115624
11/1/2004,115919
12/1/2004,115889
1/1/2005,116065
2/1/2005,116196
3/1/2005,116257
4/1/2005,116652
5/1/2005,116927
6/1/2005,116744
7/1/2005,117141
8/1/2005,117499
9/1/2005,117257
10/1/2005,117319
11/1/2005,117474
12/1/2005,117693
1/1/2006,118148
2/1/2006,118123
3/1/2006,118314
4/1/2006,118419
5/1/2006,118531
6/1/2006,118700
7/1/2006,118797
8/1/2006,119044
9/1/2006,118967
10/1/2006,119476
11/1/2006,119500
12/1/2006,119870
1/1/2007,119875
2/1/2007,119836
3/1/2007,120221
4/1/2007,119466
5/1/2007,119717
6/1/2007,119809
7/1/2007,119583
8/1/2007,119287
9/1/2007,119741
10/1/2007,119828
11/1/2007,120131
12/1/2007,120003
1/1/2008,120036
2/1/2008,119701
3/1/2008,119685
4/1/2008,119566
5/1/2008,119581
6/1/2008,119454
7/1/2008,119347
8/1/2008,118945
9/1/2008,118843
10/1/2008,118759
11/1/2008,118157
12/1/2008,117443
1/1/2009,116863
2/1/2009,116479
3/1/2009,115641
4/1/2009,115727
5/1/2009,115376
6/1/2009,115126
7/1/2009,114960
8/1/2009,114689
9/1/2009,114026
10/1/2009,113836
11/1/2009,113825
12/1/2009,113464
1/1/2010,114051
2/1/2010,113937
3/1/2010,114108
4/1/2010,114386
5/1/2010,114258
6/1/2010,114222
7/1/2010,114364
8/1/2010,114493
9/1/2010,114418
10/1/2010,113977
11/1/2010,113737
12/1/2010,114122
1/1/2011,114288
2/1/2011,114254
3/1/2011,114627
4/1/2011,114645
5/1/2011,114705
6/1/2011,114414
7/1/2011,114562
8/1/2011,114838
9/1/2011,114865
10/1/2011,114825
11/1/2011,115130
12/1/2011,115224
1/1/2012,114364
2/1/2012,114577
3/1/2012,114595
4/1/2012,114343
5/1/2012,114644
6/1/2012,114662
7/1/2012,114477
8/1/2012,114535
9/1/2012,115230
10/1/2012,115352
11/1/2012,115199
12/1/2012,115358
1/1/2013,115086
2/1/2013,114991
3/1/2013,114932
4/1/2013,115243
5/1/2013,115382
6/1/2013,115480
7/1/2013,115576
8/1/2013,115621
9/1/2013,115644
10/1/2013,115044
11/1/2013,115799
12/1/2013,115915
1/1/2014,116251
2/1/2014,116141
3/1/2014,116348
4/1/2014,116524
5/1/2014,116534
6/1/2014,116741
7/1/2014,116775
8/1/2014,116906
9/1/2014,117004
10/1/2014,117502
11/1/2014,117478
12/1/2014,117442
1/1/2015,117929
2/1/2015,117674
3/1/2015,117578
4/1/2015,117628
5/1/2015,117987
6/1/2015,117969
7/1/2015,117859
8/1/2015,118065
9/1/2015,117887
10/1/2015,118111
11/1/2015,118234
12/1/2015,118559
1/1/2016,119067
2/1/2016,119221
3/1/2016,119449
4/1/2016,119298
5/1/2016,119251
6/1/2016,119181
7/1/2016,119367
8/1/2016,119431
9/1/2016,119406
10/1/2016,119348
11/1/2016,119412
12/1/2016,119402
1/1/2017,119344
2/1/2017,119545
3/1/2017,120071
4/1/2017,120166
5/1/2017,119989
6/1/2017,120191
7/1/2017,120283
8/1/2017,120407
9/1/2017,120801
10/1/2017,120359
11/1/2017,120452
12/1/2017,120509
1/1/2018,120915
2/1/2018,121175
3/1/2018,121140
4/1/2018,121298
5/1/2018,121455
6/1/2018,121444
7/1/2018,121582
8/1/2018,121136
9/1/2018,121417
10/1/2018,121826
11/1/2018,121941
12/1/2018,122209
1/1/2019,121812
2/1/2019,122119
3/1/2019,122111
4/1/2019,121964
5/1/2019,121970
6/1/2019,122199
7/1/2019,122213
8/1/2019,122566
9/1/2019,122955
10/1/2019,123028
11/1/2019,123077
12/1/2019,123175
1/1/2020,123332
2/1/2020,123189
3/1/2020,121042
4/1/2020,104065
5/1/2020,107499
6/1/2020,111538
7/1/2020,112226
8/1/2020,115354
9/1/2020,115496
10/1/2020,117181
