DATE,LNS12027689
2/1/2009,34432
3/1/2009,34207
4/1/2009,34169
5/1/2009,33929
6/1/2009,33850
7/1/2009,33744
8/1/2009,33612
9/1/2009,33567
10/1/2009,33625
11/1/2009,33693
12/1/2009,33640
1/1/2010,33604
2/1/2010,33639
3/1/2010,33598
4/1/2010,33648
5/1/2010,33824
6/1/2010,33700
7/1/2010,33774
8/1/2010,33789
9/1/2010,33543
10/1/2010,34135
11/1/2010,33891
12/1/2010,33841
1/1/2011,33888
2/1/2011,33844
3/1/2011,33868
4/1/2011,33934
5/1/2011,33886
6/1/2011,33693
7/1/2011,33691
8/1/2011,33909
9/1/2011,33795
10/1/2011,33867
11/1/2011,34072
12/1/2011,34301
1/1/2012,34755
2/1/2012,34599
3/1/2012,34634
4/1/2012,34404
5/1/2012,34188
6/1/2012,34697
7/1/2012,34625
8/1/2012,34803
9/1/2012,34997
10/1/2012,35041
11/1/2012,34821
12/1/2012,34906
1/1/2013,34764
2/1/2013,34879
3/1/2013,34919
4/1/2013,34805
5/1/2013,34954
6/1/2013,34665
7/1/2013,34937
8/1/2013,35437
9/1/2013,35269
10/1/2013,34837
11/1/2013,34922
12/1/2013,34731
1/1/2014,34700
2/1/2014,34908
3/1/2014,34922
4/1/2014,35078
5/1/2014,35096
6/1/2014,35440
7/1/2014,35776
8/1/2014,36009
9/1/2014,35644
10/1/2014,35553
11/1/2014,35374
12/1/2014,35110
1/1/2015,35328
2/1/2015,35468
3/1/2015,35681
4/1/2015,35947
5/1/2015,35889
6/1/2015,36199
7/1/2015,36070
8/1/2015,35748
9/1/2015,35698
10/1/2015,35568
11/1/2015,35662
12/1/2015,36196
1/1/2016,36407
2/1/2016,36453
3/1/2016,36422
4/1/2016,36217
5/1/2016,36455
6/1/2016,36370
7/1/2016,36353
8/1/2016,36000
9/1/2016,36189
10/1/2016,36468
11/1/2016,36510
12/1/2016,36799
1/1/2017,36596
2/1/2017,36251
3/1/2017,36560
4/1/2017,36368
5/1/2017,35814
6/1/2017,36135
7/1/2017,36070
8/1/2017,35914
9/1/2017,36220
10/1/2017,36317
11/1/2017,36570
12/1/2017,36584
1/1/2018,36548
2/1/2018,36289
3/1/2018,36301
4/1/2018,36626
5/1/2018,36605
6/1/2018,36603
7/1/2018,36347
8/1/2018,35884
9/1/2018,36204
10/1/2018,36375
11/1/2018,36338
12/1/2018,35936
1/1/2019,36052
2/1/2019,36050
3/1/2019,36025
4/1/2019,36199
5/1/2019,36600
6/1/2019,36103
7/1/2019,36035
8/1/2019,36558
9/1/2019,36370
10/1/2019,36515
11/1/2019,36393
12/1/2019,36491
1/1/2020,36243
2/1/2020,36209
3/1/2020,36013
4/1/2020,30485
5/1/2020,31559
6/1/2020,32662
7/1/2020,32816
8/1/2020,33504
9/1/2020,33060
10/1/2020,33472
