DATE,LNS12000150
4/1/1973,39073
5/1/1973,39042
6/1/1973,39156
7/1/1973,39338
8/1/1973,39086
9/1/1973,39137
10/1/1973,39368
11/1/1973,39406
12/1/1973,39466
1/1/1974,39616
2/1/1974,39604
3/1/1974,39394
4/1/1974,39306
5/1/1974,39352
6/1/1974,39281
7/1/1974,39153
8/1/1974,39167
9/1/1974,39142
10/1/1974,39211
11/1/1974,38979
12/1/1974,38686
1/1/1975,38249
2/1/1975,38231
3/1/1975,38151
4/1/1975,38167
5/1/1975,38193
6/1/1975,38163
7/1/1975,38307
8/1/1975,38358
9/1/1975,38296
10/1/1975,38361
11/1/1975,38332
12/1/1975,38176
1/1/1976,38317
2/1/1976,38413
3/1/1976,38511
4/1/1976,38572
5/1/1976,38577
6/1/1976,38506
7/1/1976,38565
8/1/1976,38667
9/1/1976,38615
10/1/1976,38530
11/1/1976,38419
12/1/1976,38509
1/1/1977,38621
2/1/1977,38634
3/1/1977,38727
4/1/1977,38920
5/1/1977,38936
6/1/1977,39033
7/1/1977,38933
8/1/1977,38921
9/1/1977,38900
10/1/1977,38995
11/1/1977,39092
12/1/1977,39170
1/1/1978,39132
2/1/1978,39178
3/1/1978,38893
4/1/1978,39177
5/1/1978,39196
6/1/1978,39228
7/1/1978,39254
8/1/1978,39190
9/1/1978,39375
10/1/1978,39380
11/1/1978,39595
12/1/1978,39607
1/1/1979,39771
2/1/1979,39952
3/1/1979,39780
4/1/1979,39610
5/1/1979,39675
6/1/1979,39716
7/1/1979,39849
8/1/1979,39855
9/1/1979,39835
10/1/1979,39734
11/1/1979,39513
12/1/1979,39582
1/1/1980,39484
2/1/1980,39686
3/1/1980,39395
4/1/1980,39124
5/1/1980,38799
6/1/1980,38861
7/1/1980,38687
8/1/1980,38587
9/1/1980,38649
10/1/1980,38795
11/1/1980,38943
12/1/1980,39045
1/1/1981,39022
2/1/1981,39011
3/1/1981,39086
4/1/1981,39290
5/1/1981,39071
6/1/1981,38846
7/1/1981,38885
8/1/1981,38873
9/1/1981,38781
10/1/1981,38715
11/1/1981,38588
12/1/1981,38413
1/1/1982,38320
2/1/1982,38325
3/1/1982,38253
4/1/1982,38239
5/1/1982,38262
6/1/1982,38242
7/1/1982,38146
8/1/1982,38097
9/1/1982,37991
10/1/1982,37884
11/1/1982,37635
12/1/1982,37509
1/1/1983,37480
2/1/1983,37426
3/1/1983,37482
4/1/1983,37521
5/1/1983,37540
6/1/1983,37913
7/1/1983,38296
8/1/1983,38368
9/1/1983,38344
10/1/1983,38322
11/1/1983,38398
12/1/1983,38495
1/1/1984,38630
2/1/1984,38853
3/1/1984,38844
4/1/1984,38964
5/1/1984,39032
6/1/1984,39096
7/1/1984,39207
8/1/1984,39135
9/1/1984,39171
10/1/1984,39084
11/1/1984,39291
12/1/1984,39361
1/1/1985,39342
2/1/1985,39329
3/1/1985,39469
4/1/1985,39345
5/1/1985,39238
6/1/1985,38970
7/1/1985,39116
8/1/1985,39164
9/1/1985,39177
10/1/1985,39335
11/1/1985,39295
12/1/1985,39233
1/1/1986,39527
2/1/1986,39381
3/1/1986,39348
4/1/1986,39528
5/1/1986,39630
6/1/1986,39645
7/1/1986,39648
8/1/1986,39767
9/1/1986,39720
10/1/1986,39751
11/1/1986,39939
12/1/1986,40037
1/1/1987,40056
2/1/1987,39927
3/1/1987,40001
4/1/1987,40026
5/1/1987,40116
6/1/1987,40105
7/1/1987,40257
8/1/1987,40363
9/1/1987,40413
10/1/1987,40586
11/1/1987,40680
12/1/1987,40640
1/1/1988,40385
2/1/1988,40426
3/1/1988,40387
4/1/1988,40491
5/1/1988,40339
6/1/1988,40481
7/1/1988,40549
8/1/1988,40616
9/1/1988,40538
10/1/1988,40540
11/1/1988,40398
12/1/1988,40501
1/1/1989,40913
2/1/1989,40841
3/1/1989,40973
4/1/1989,40872
5/1/1989,40931
6/1/1989,41108
7/1/1989,41145
8/1/1989,40784
9/1/1989,40574
10/1/1989,40774
11/1/1989,40764
12/1/1989,40971
1/1/1990,41218
2/1/1990,41264
3/1/1990,41071
4/1/1990,40750
5/1/1990,40816
6/1/1990,40739
7/1/1990,40686
8/1/1990,40684
9/1/1990,40735
10/1/1990,40712
11/1/1990,40660
12/1/1990,40658
1/1/1991,40561
2/1/1991,40517
3/1/1991,40465
4/1/1991,40432
5/1/1991,40215
6/1/1991,40405
7/1/1991,40610
8/1/1991,40480
9/1/1991,40440
10/1/1991,40500
11/1/1991,40380
12/1/1991,40207
1/1/1992,40253
2/1/1992,39893
3/1/1992,40205
4/1/1992,40255
5/1/1992,40287
6/1/1992,40357
7/1/1992,40355
8/1/1992,40383
9/1/1992,40379
10/1/1992,40454
11/1/1992,40611
12/1/1992,40736
1/1/1993,40794
2/1/1993,40906
3/1/1993,40950
4/1/1993,41000
5/1/1993,41075
6/1/1993,41054
7/1/1993,40998
8/1/1993,40837
9/1/1993,40862
10/1/1993,40878
11/1/1993,40939
12/1/1993,41009
1/1/1994,41468
2/1/1994,41237
3/1/1994,41283
4/1/1994,41356
5/1/1994,41376
6/1/1994,41335
7/1/1994,41314
8/1/1994,41478
9/1/1994,41553
10/1/1994,41442
11/1/1994,41535
12/1/1994,41667
1/1/1995,41670
2/1/1995,42050
3/1/1995,42067
4/1/1995,42117
5/1/1995,41983
6/1/1995,41988
7/1/1995,42119
8/1/1995,42060
9/1/1995,42230
10/1/1995,42289
11/1/1995,41983
12/1/1995,42003
1/1/1996,41954
2/1/1996,42245
3/1/1996,42233
4/1/1996,42209
5/1/1996,42571
6/1/1996,42624
7/1/1996,42560
8/1/1996,42623
9/1/1996,42373
10/1/1996,42599
11/1/1996,42504
12/1/1996,42488
1/1/1997,42669
2/1/1997,42451
3/1/1997,42534
4/1/1997,42454
5/1/1997,42517
6/1/1997,42545
7/1/1997,42628
8/1/1997,42718
9/1/1997,42575
10/1/1997,42779
11/1/1997,42911
12/1/1997,42887
1/1/1998,42849
2/1/1998,42937
3/1/1998,42852
4/1/1998,42888
5/1/1998,42620
6/1/1998,42595
7/1/1998,42819
8/1/1998,42822
9/1/1998,43098
10/1/1998,43113
11/1/1998,43217
12/1/1998,43220
1/1/1999,43478
2/1/1999,43088
3/1/1999,43202
4/1/1999,43192
5/1/1999,42907
6/1/1999,43233
7/1/1999,43323
8/1/1999,43326
9/1/1999,43367
10/1/1999,43231
11/1/1999,43376
12/1/1999,43334
1/1/2000,44615
2/1/2000,44097
3/1/2000,43946
4/1/2000,43982
5/1/2000,43842
6/1/2000,44089
7/1/2000,44000
8/1/2000,44091
9/1/2000,44067
10/1/2000,44112
11/1/2000,44078
12/1/2000,44059
1/1/2001,44144
2/1/2001,44121
3/1/2001,44161
4/1/2001,44286
5/1/2001,44299
6/1/2001,44201
7/1/2001,44047
8/1/2001,43945
9/1/2001,43976
10/1/2001,43782
11/1/2001,43699
12/1/2001,43479
1/1/2002,43701
2/1/2002,44057
3/1/2002,44154
4/1/2002,44035
5/1/2002,44280
6/1/2002,44133
7/1/2002,44193
8/1/2002,44292
9/1/2002,44276
10/1/2002,44351
11/1/2002,44103
12/1/2002,43888
1/1/2003,44271
2/1/2003,44386
3/1/2003,44336
4/1/2003,44561
5/1/2003,44486
6/1/2003,44465
7/1/2003,44759
8/1/2003,44639
9/1/2003,44679
10/1/2003,44771
11/1/2003,45082
12/1/2003,45476
1/1/2004,45401
2/1/2004,45020
3/1/2004,44949
4/1/2004,44696
5/1/2004,44661
6/1/2004,44923
7/1/2004,44996
8/1/2004,45108
9/1/2004,45194
10/1/2004,45201
11/1/2004,45501
12/1/2004,45409
1/1/2005,45110
2/1/2005,45338
3/1/2005,45324
4/1/2005,45452
5/1/2005,45620
6/1/2005,45276
7/1/2005,45545
8/1/2005,45748
9/1/2005,45519
10/1/2005,45809
11/1/2005,45495
12/1/2005,45596
1/1/2006,45785
2/1/2006,45684
3/1/2006,45745
4/1/2006,45753
5/1/2006,45720
6/1/2006,45637
7/1/2006,45554
8/1/2006,45531
9/1/2006,45636
10/1/2006,45594
11/1/2006,45788
12/1/2006,45969
1/1/2007,46243
2/1/2007,46306
3/1/2007,46587
4/1/2007,46499
5/1/2007,46522
6/1/2007,46435
7/1/2007,46282
8/1/2007,46140
9/1/2007,46125
10/1/2007,46112
11/1/2007,46263
12/1/2007,46203
1/1/2008,46167
2/1/2008,46197
3/1/2008,46091
4/1/2008,46005
5/1/2008,45908
6/1/2008,45894
7/1/2008,46097
8/1/2008,45714
9/1/2008,45765
10/1/2008,45709
11/1/2008,45553
12/1/2008,45136
1/1/2009,44809
2/1/2009,44522
3/1/2009,44577
4/1/2009,44489
5/1/2009,44237
6/1/2009,44255
7/1/2009,43945
8/1/2009,43784
9/1/2009,43502
10/1/2009,43259
11/1/2009,43239
12/1/2009,43286
1/1/2010,43228
2/1/2010,43255
3/1/2010,43211
4/1/2010,43280
5/1/2010,43333
6/1/2010,43377
7/1/2010,43402
8/1/2010,43421
9/1/2010,43593
10/1/2010,43234
11/1/2010,43064
12/1/2010,43053
1/1/2011,42918
2/1/2011,42993
3/1/2011,42911
4/1/2011,43017
5/1/2011,42957
6/1/2011,43075
7/1/2011,43255
8/1/2011,43263
9/1/2011,43630
10/1/2011,43688
11/1/2011,43946
12/1/2011,43745
1/1/2012,43603
2/1/2012,43563
3/1/2012,43590
4/1/2012,43543
5/1/2012,43704
6/1/2012,43719
7/1/2012,43796
8/1/2012,43930
9/1/2012,44062
10/1/2012,44251
11/1/2012,44144
12/1/2012,43989
1/1/2013,44010
2/1/2013,43827
3/1/2013,43818
4/1/2013,43850
5/1/2013,44098
6/1/2013,43845
7/1/2013,43937
8/1/2013,44028
9/1/2013,43862
10/1/2013,44011
11/1/2013,44427
12/1/2013,44070
1/1/2014,44148
2/1/2014,44175
3/1/2014,44308
4/1/2014,44351
5/1/2014,44549
6/1/2014,44407
7/1/2014,44346
8/1/2014,44315
9/1/2014,44342
10/1/2014,44452
11/1/2014,44457
12/1/2014,44731
1/1/2015,44886
2/1/2015,44852
3/1/2015,45207
4/1/2015,44937
5/1/2015,44839
6/1/2015,44847
7/1/2015,44872
8/1/2015,44984
9/1/2015,44832
10/1/2015,44827
11/1/2015,44934
12/1/2015,45287
1/1/2016,45265
2/1/2016,45140
3/1/2016,45226
4/1/2016,45155
5/1/2016,44972
6/1/2016,45563
7/1/2016,45564
8/1/2016,45475
9/1/2016,45620
10/1/2016,45293
11/1/2016,45295
12/1/2016,45403
1/1/2017,45657
2/1/2017,45981
3/1/2017,45901
4/1/2017,45994
5/1/2017,45721
6/1/2017,45933
7/1/2017,45611
8/1/2017,45313
9/1/2017,45604
10/1/2017,45740
11/1/2017,45598
12/1/2017,45455
1/1/2018,45748
2/1/2018,45863
3/1/2018,45889
4/1/2018,46036
5/1/2018,46040
6/1/2018,45770
7/1/2018,45759
8/1/2018,45833
9/1/2018,45963
10/1/2018,46211
11/1/2018,46189
12/1/2018,45908
1/1/2019,45801
2/1/2019,45871
3/1/2019,45865
4/1/2019,45758
5/1/2019,45805
6/1/2019,45712
7/1/2019,46008
8/1/2019,46221
9/1/2019,46011
10/1/2019,45971
11/1/2019,46059
12/1/2019,46177
1/1/2020,46257
2/1/2020,46067
3/1/2020,45920
4/1/2020,41683
5/1/2020,42822
6/1/2020,43702
7/1/2020,43768
8/1/2020,44391
9/1/2020,43605
10/1/2020,43789
