DATE,LNS12027659
10/1/2014,10019
11/1/2014,10124
12/1/2014,10087
1/1/2015,10309
2/1/2015,10265
3/1/2015,10182
4/1/2015,10366
5/1/2015,10195
6/1/2015,10193
7/1/2015,9892
8/1/2015,9809
9/1/2015,9752
10/1/2015,9913
11/1/2015,10166
12/1/2015,10142
1/1/2016,10101
2/1/2016,9976
3/1/2016,10059
4/1/2016,10021
5/1/2016,9710
6/1/2016,9771
7/1/2016,9899
8/1/2016,9912
9/1/2016,9829
10/1/2016,9871
11/1/2016,9755
12/1/2016,9684
1/1/2017,9678
2/1/2017,9501
3/1/2017,9521
4/1/2017,9439
5/1/2017,9707
6/1/2017,9658
7/1/2017,9821
8/1/2017,9867
9/1/2017,9859
10/1/2017,9732
11/1/2017,9698
12/1/2017,9508
1/1/2018,9710
2/1/2018,9673
3/1/2018,9676
4/1/2018,9717
5/1/2018,9719
6/1/2018,9925
7/1/2018,9682
8/1/2018,9699
9/1/2018,9620
10/1/2018,9676
11/1/2018,9647
12/1/2018,9654
1/1/2019,9468
2/1/2019,9721
3/1/2019,9532
4/1/2019,9453
5/1/2019,9383
6/1/2019,9482
7/1/2019,9458
8/1/2019,9478
9/1/2019,9440
10/1/2019,9240
11/1/2019,9245
12/1/2019,9379
1/1/2020,9090
2/1/2020,9160
3/1/2020,8626
4/1/2020,6774
5/1/2020,6577
6/1/2020,6958
7/1/2020,6981
8/1/2020,7427
9/1/2020,7898
10/1/2020,8327
