DATE,LNS12000001
5/1/1957,43448
6/1/1957,43572
7/1/1957,43631
8/1/1957,43325
9/1/1957,43290
10/1/1957,43188
11/1/1957,42928
12/1/1957,43013
1/1/1958,42649
2/1/1958,42355
3/1/1958,42176
4/1/1958,42109
5/1/1958,42233
6/1/1958,42162
7/1/1958,42256
8/1/1958,42349
9/1/1958,42578
10/1/1958,42781
11/1/1958,42731
12/1/1958,42752
1/1/1959,42916
2/1/1959,42879
3/1/1959,43281
4/1/1959,43622
5/1/1959,43550
6/1/1959,43574
7/1/1959,43790
8/1/1959,43622
9/1/1959,43579
10/1/1959,43569
11/1/1959,43291
12/1/1959,43931
1/1/1960,43971
2/1/1960,44105
3/1/1960,43538
4/1/1960,44065
5/1/1960,44026
6/1/1960,43924
7/1/1960,43834
8/1/1960,43866
9/1/1960,44008
10/1/1960,43802
11/1/1960,43986
12/1/1960,43727
1/1/1961,43699
2/1/1961,43430
3/1/1961,43549
4/1/1961,43403
5/1/1961,43468
6/1/1961,43733
7/1/1961,43594
8/1/1961,43766
9/1/1961,43665
10/1/1961,43788
11/1/1961,43891
12/1/1961,43823
1/1/1962,43860
2/1/1962,44089
3/1/1962,44121
4/1/1962,44009
5/1/1962,44278
6/1/1962,44151
7/1/1962,44045
8/1/1962,44237
9/1/1962,44397
10/1/1962,44443
11/1/1962,44244
12/1/1962,44317
1/1/1963,44301
2/1/1963,44146
3/1/1963,44381
4/1/1963,44510
5/1/1963,44499
6/1/1963,44651
7/1/1963,44808
8/1/1963,44866
9/1/1963,44986
10/1/1963,44943
11/1/1963,44909
12/1/1963,44881
1/1/1964,44968
2/1/1964,45103
3/1/1964,45125
4/1/1964,45387
5/1/1964,45633
6/1/1964,45310
7/1/1964,45630
8/1/1964,45548
9/1/1964,45724
10/1/1964,45681
11/1/1964,45783
12/1/1964,45746
1/1/1965,45856
2/1/1965,45992
3/1/1965,46094
4/1/1965,46213
5/1/1965,46477
6/1/1965,46240
7/1/1965,46482
8/1/1965,46442
9/1/1965,46379
10/1/1965,46561
11/1/1965,46577
12/1/1965,46683
1/1/1966,46733
2/1/1966,46710
3/1/1966,46755
4/1/1966,46929
5/1/1966,46831
6/1/1966,46964
7/1/1966,46935
8/1/1966,46982
9/1/1966,46907
10/1/1966,46998
11/1/1966,47105
12/1/1966,47058
1/1/1967,47252
2/1/1967,47174
3/1/1967,47105
4/1/1967,47182
5/1/1967,47231
6/1/1967,47487
7/1/1967,47606
8/1/1967,47690
9/1/1967,47700
10/1/1967,47773
11/1/1967,47730
12/1/1967,47845
1/1/1968,47586
2/1/1968,47803
3/1/1968,47807
4/1/1968,47988
5/1/1968,48085
6/1/1968,48184
7/1/1968,48231
8/1/1968,48289
9/1/1968,48170
10/1/1968,48223
11/1/1968,48305
12/1/1968,48579
1/1/1969,48511
2/1/1969,48715
3/1/1969,48680
4/1/1969,48692
5/1/1969,48607
6/1/1969,48740
7/1/1969,48714
8/1/1969,48961
9/1/1969,48957
10/1/1969,48957
11/1/1969,49033
12/1/1969,49055
1/1/1970,49112
2/1/1970,49089
3/1/1970,49197
4/1/1970,49080
5/1/1970,49075
6/1/1970,48827
7/1/1970,48907
8/1/1970,48850
9/1/1970,48928
10/1/1970,48855
11/1/1970,48950
12/1/1970,48933
1/1/1971,48960
2/1/1971,48922
3/1/1971,48911
4/1/1971,49284
5/1/1971,49381
6/1/1971,49151
7/1/1971,49536
8/1/1971,49556
9/1/1971,49563
10/1/1971,49652
11/1/1971,49815
12/1/1971,49852
1/1/1972,50078
2/1/1972,50174
3/1/1972,50495
4/1/1972,50560
5/1/1972,50678
6/1/1972,50946
7/1/1972,51029
8/1/1972,51208
9/1/1972,51198
10/1/1972,51196
11/1/1972,51364
12/1/1972,51608
1/1/1973,51518
2/1/1973,51816
3/1/1973,52164
4/1/1973,52080
5/1/1973,52003
6/1/1973,52336
7/1/1973,52536
8/1/1973,52376
9/1/1973,52502
10/1/1973,52785
11/1/1973,52910
12/1/1973,53058
1/1/1974,53302
2/1/1974,53228
3/1/1974,53157
4/1/1974,52953
5/1/1974,53165
6/1/1974,53084
7/1/1974,52990
8/1/1974,53023
9/1/1974,53072
10/1/1974,53045
11/1/1974,52871
12/1/1974,52437
1/1/1975,51967
2/1/1975,51789
3/1/1975,51632
4/1/1975,51544
5/1/1975,51696
6/1/1975,51509
7/1/1975,51844
8/1/1975,52020
9/1/1975,52005
10/1/1975,51998
11/1/1975,52066
12/1/1975,52111
1/1/1976,52478
2/1/1976,52670
3/1/1976,52771
4/1/1976,53071
5/1/1976,53144
6/1/1976,52922
7/1/1976,53254
8/1/1976,53421
9/1/1976,53399
10/1/1976,53471
11/1/1976,53486
12/1/1976,53579
1/1/1977,53717
2/1/1977,53884
3/1/1977,54081
4/1/1977,54327
5/1/1977,54471
6/1/1977,54733
7/1/1977,54807
8/1/1977,54945
9/1/1977,54974
10/1/1977,55325
11/1/1977,55655
12/1/1977,55845
1/1/1978,55860
2/1/1978,55815
3/1/1978,55856
4/1/1978,56162
5/1/1978,56370
6/1/1978,56724
7/1/1978,56551
8/1/1978,56720
9/1/1978,56634
10/1/1978,56813
11/1/1978,57140
12/1/1978,57089
1/1/1979,57411
2/1/1979,57548
3/1/1979,57437
4/1/1979,57369
5/1/1979,57449
6/1/1979,57699
7/1/1979,57719
8/1/1979,57593
9/1/1979,57826
10/1/1979,57713
11/1/1979,57705
12/1/1979,57881
1/1/1980,57746
2/1/1980,57924
3/1/1980,57669
4/1/1980,57207
5/1/1980,57004
6/1/1980,56774
7/1/1980,56795
8/1/1980,56770
9/1/1980,56847
10/1/1980,57073
11/1/1980,57167
12/1/1980,57288
1/1/1981,57358
2/1/1981,57375
3/1/1981,57597
4/1/1981,57879
5/1/1981,57776
6/1/1981,57246
7/1/1981,57596
8/1/1981,57538
9/1/1981,57381
10/1/1981,57252
11/1/1981,57032
12/1/1981,56732
1/1/1982,56672
2/1/1982,56710
3/1/1982,56541
4/1/1982,56510
5/1/1982,56766
6/1/1982,56171
7/1/1982,56113
8/1/1982,56161
9/1/1982,56049
10/1/1982,55947
11/1/1982,55847
12/1/1982,55773
1/1/1983,55784
2/1/1983,55712
3/1/1983,55799
4/1/1983,56011
5/1/1983,56133
6/1/1983,56917
7/1/1983,57151
8/1/1983,57162
9/1/1983,57307
10/1/1983,57434
11/1/1983,57900
12/1/1983,58033
1/1/1984,58223
2/1/1984,58522
3/1/1984,58621
4/1/1984,58698
5/1/1984,59003
6/1/1984,59462
7/1/1984,59212
8/1/1984,59201
9/1/1984,59408
10/1/1984,59465
11/1/1984,59630
12/1/1984,59662
1/1/1985,59571
2/1/1985,59563
3/1/1985,59776
4/1/1985,59814
5/1/1985,59931
6/1/1985,59616
7/1/1985,59746
8/1/1985,59941
9/1/1985,60132
10/1/1985,60191
11/1/1985,60228
12/1/1985,60246
1/1/1986,60856
2/1/1986,60549
3/1/1986,60648
4/1/1986,60705
5/1/1986,60651
6/1/1986,60796
7/1/1986,60851
8/1/1986,60933
9/1/1986,61000
10/1/1986,61028
11/1/1986,61280
12/1/1986,61432
1/1/1987,61591
2/1/1987,61664
3/1/1987,61659
4/1/1987,61809
5/1/1987,62045
6/1/1987,61931
7/1/1987,62098
8/1/1987,62312
9/1/1987,62391
10/1/1987,62501
11/1/1987,62596
12/1/1987,62685
1/1/1988,62835
2/1/1988,62978
3/1/1988,62724
4/1/1988,63278
5/1/1988,63131
6/1/1988,63365
7/1/1988,63447
8/1/1988,63480
9/1/1988,63495
10/1/1988,63447
11/1/1988,63558
12/1/1988,63520
1/1/1989,63819
2/1/1989,64001
3/1/1989,64269
4/1/1989,64230
5/1/1989,64226
6/1/1989,64608
7/1/1989,64549
8/1/1989,64527
9/1/1989,64062
10/1/1989,64433
11/1/1989,64377
12/1/1989,64499
1/1/1990,65326
2/1/1990,65371
3/1/1990,65416
4/1/1990,65156
5/1/1990,65311
6/1/1990,65253
7/1/1990,65129
8/1/1990,65059
9/1/1990,64848
10/1/1990,64892
11/1/1990,64783
12/1/1990,64746
1/1/1991,64553
2/1/1991,64283
3/1/1991,64281
4/1/1991,64352
5/1/1991,64116
6/1/1991,64194
7/1/1991,64180
8/1/1991,64130
9/1/1991,64274
10/1/1991,64166
11/1/1991,64155
12/1/1991,63947
1/1/1992,64097
2/1/1992,63941
3/1/1992,64212
4/1/1992,64388
5/1/1992,64415
6/1/1992,64427
7/1/1992,64572
8/1/1992,64634
9/1/1992,64643
10/1/1992,64552
11/1/1992,64634
12/1/1992,64739
1/1/1993,64841
2/1/1993,64949
3/1/1993,65018
4/1/1993,64994
5/1/1993,65313
6/1/1993,65390
7/1/1993,65513
8/1/1993,65708
9/1/1993,65438
10/1/1993,65578
11/1/1993,65736
12/1/1993,65751
1/1/1994,65922
2/1/1994,65842
3/1/1994,65868
4/1/1994,65968
5/1/1994,66207
6/1/1994,66200
7/1/1994,66169
8/1/1994,66572
9/1/1994,66781
10/1/1994,67065
11/1/1994,67316
12/1/1994,67585
1/1/1995,67459
2/1/1995,67618
3/1/1995,67650
4/1/1995,67472
5/1/1995,67032
6/1/1995,67326
7/1/1995,67283
8/1/1995,67230
9/1/1995,67508
10/1/1995,67520
11/1/1995,67215
12/1/1995,67316
1/1/1996,67447
2/1/1996,67705
3/1/1996,67768
4/1/1996,67826
5/1/1996,68043
6/1/1996,68265
7/1/1996,68383
8/1/1996,68485
9/1/1996,68546
10/1/1996,68812
11/1/1996,68555
12/1/1996,68749
1/1/1997,69028
2/1/1997,69145
3/1/1997,69342
4/1/1997,69459
5/1/1997,69792
6/1/1997,69610
7/1/1997,69759
8/1/1997,69894
9/1/1997,69857
10/1/1997,69967
11/1/1997,70327
12/1/1997,70138
1/1/1998,70271
2/1/1998,70321
3/1/1998,70235
4/1/1998,70678
5/1/1998,70667
6/1/1998,70633
7/1/1998,70666
8/1/1998,70574
9/1/1998,70856
10/1/1998,70994
11/1/1998,71228
12/1/1998,71213
1/1/1999,71290
2/1/1999,71177
3/1/1999,71274
4/1/1999,71173
5/1/1999,71342
6/1/1999,71362
7/1/1999,71427
8/1/1999,71433
9/1/1999,71563
10/1/1999,71599
11/1/1999,71781
12/1/1999,71953
1/1/2000,73158
2/1/2000,73243
3/1/2000,73276
4/1/2000,73315
5/1/2000,73157
6/1/2000,73342
7/1/2000,73088
8/1/2000,73433
9/1/2000,73288
10/1/2000,73343
11/1/2000,73498
12/1/2000,73563
1/1/2001,73694
2/1/2001,73534
3/1/2001,73497
4/1/2001,73457
5/1/2001,73263
6/1/2001,73132
7/1/2001,73274
8/1/2001,72829
9/1/2001,73336
10/1/2001,72913
11/1/2001,72702
12/1/2001,72758
1/1/2002,72506
2/1/2002,72777
3/1/2002,72703
4/1/2002,72767
5/1/2002,73207
6/1/2002,72926
7/1/2002,72964
8/1/2002,72995
9/1/2002,73415
10/1/2002,73172
11/1/2002,72735
12/1/2002,72664
1/1/2003,72925
2/1/2003,73242
3/1/2003,73036
4/1/2003,73175
5/1/2003,73113
6/1/2003,73098
7/1/2003,73061
8/1/2003,73151
9/1/2003,73538
10/1/2003,73597
11/1/2003,73875
12/1/2003,74149
1/1/2004,74332
2/1/2004,74082
3/1/2004,73991
4/1/2004,74063
5/1/2004,74082
6/1/2004,74464
7/1/2004,74763
8/1/2004,74783
9/1/2004,74682
10/1/2004,74841
11/1/2004,75185
12/1/2004,74961
1/1/2005,74971
2/1/2005,75156
3/1/2005,75388
4/1/2005,75764
5/1/2005,76006
6/1/2005,76111
7/1/2005,76239
8/1/2005,76433
9/1/2005,76255
10/1/2005,76348
11/1/2005,76350
12/1/2005,76544
1/1/2006,76940
2/1/2006,77046
3/1/2006,77318
4/1/2006,77239
5/1/2006,77319
6/1/2006,77362
7/1/2006,77058
8/1/2006,77434
9/1/2006,77886
10/1/2006,77920
11/1/2006,78071
12/1/2006,78343
1/1/2007,78355
2/1/2007,78291
3/1/2007,78418
4/1/2007,78313
5/1/2007,78279
6/1/2007,78260
7/1/2007,78128
8/1/2007,77967
9/1/2007,78146
10/1/2007,78085
11/1/2007,78509
12/1/2007,78307
1/1/2008,78331
2/1/2008,78221
3/1/2008,78079
4/1/2008,78027
5/1/2008,77867
6/1/2008,77743
7/1/2008,77621
8/1/2008,77400
9/1/2008,77201
10/1/2008,76940
11/1/2008,76518
12/1/2008,75903
1/1/2009,75212
2/1/2009,74733
3/1/2009,74024
4/1/2009,74021
5/1/2009,73833
6/1/2009,73691
7/1/2009,73615
8/1/2009,73410
9/1/2009,73132
10/1/2009,72908
11/1/2009,72917
12/1/2009,72605
1/1/2010,72627
2/1/2010,72780
3/1/2010,73065
4/1/2010,73551
5/1/2010,73538
6/1/2010,73380
7/1/2010,73567
8/1/2010,73706
9/1/2010,73641
10/1/2010,73533
11/1/2010,73369
12/1/2010,73597
1/1/2011,73737
2/1/2011,73989
3/1/2011,73977
4/1/2011,73973
5/1/2011,74146
6/1/2011,74041
7/1/2011,74052
8/1/2011,74362
9/1/2011,74515
10/1/2011,74522
11/1/2011,75033
12/1/2011,75235
1/1/2012,75164
2/1/2012,75179
3/1/2012,75256
4/1/2012,75272
5/1/2012,75395
6/1/2012,75476
7/1/2012,75501
8/1/2012,75346
9/1/2012,75836
10/1/2012,76135
11/1/2012,76056
12/1/2012,76111
1/1/2013,76164
2/1/2013,76241
3/1/2013,76214
4/1/2013,76196
5/1/2013,76291
6/1/2013,76399
7/1/2013,76407
8/1/2013,76276
9/1/2013,76513
10/1/2013,76062
11/1/2013,76717
12/1/2013,76869
1/1/2014,76935
2/1/2014,76666
3/1/2014,77343
4/1/2014,77215
5/1/2014,77298
6/1/2014,77647
7/1/2014,77883
8/1/2014,77962
9/1/2014,78212
10/1/2014,78424
11/1/2014,78280
12/1/2014,78575
1/1/2015,78734
2/1/2015,78762
3/1/2015,78841
4/1/2015,79093
5/1/2015,79155
6/1/2015,79029
7/1/2015,79251
8/1/2015,79328
9/1/2015,79240
10/1/2015,79346
11/1/2015,79235
12/1/2015,79714
1/1/2016,80018
2/1/2016,80292
3/1/2016,80402
4/1/2016,80364
5/1/2016,80345
6/1/2016,80634
7/1/2016,80605
8/1/2016,80810
9/1/2016,80814
10/1/2016,80779
11/1/2016,80866
12/1/2016,80947
1/1/2017,80940
2/1/2017,80953
3/1/2017,81026
4/1/2017,81391
5/1/2017,81235
6/1/2017,81363
7/1/2017,81299
8/1/2017,81461
9/1/2017,81995
10/1/2017,81712
11/1/2017,81610
12/1/2017,81878
1/1/2018,82263
2/1/2018,82612
3/1/2018,82606
4/1/2018,82650
5/1/2018,82757
6/1/2018,82578
7/1/2018,82654
8/1/2018,82584
9/1/2018,82692
10/1/2018,82906
11/1/2018,83096
12/1/2018,83016
1/1/2019,83012
2/1/2019,83066
3/1/2019,83047
4/1/2019,82999
5/1/2019,83213
6/1/2019,83358
7/1/2019,83589
8/1/2019,83613
9/1/2019,83747
10/1/2019,83776
11/1/2019,84018
12/1/2019,84034
1/1/2020,83940
2/1/2020,83871
3/1/2020,82357
4/1/2020,71916
5/1/2020,73702
6/1/2020,75629
7/1/2020,76212
8/1/2020,78255
9/1/2020,78674
10/1/2020,79587
