DATE,LNS12027660
8/1/2017,34036
9/1/2017,34257
10/1/2017,34090
11/1/2017,34476
12/1/2017,34434
1/1/2018,34151
2/1/2018,34460
3/1/2018,34358
4/1/2018,33979
5/1/2018,34454
6/1/2018,34661
7/1/2018,34948
8/1/2018,34672
9/1/2018,34808
10/1/2018,34638
11/1/2018,34630
12/1/2018,34814
1/1/2019,34997
2/1/2019,34847
3/1/2019,34667
4/1/2019,34658
5/1/2019,34552
6/1/2019,34761
7/1/2019,35018
8/1/2019,35011
9/1/2019,34990
10/1/2019,34928
11/1/2019,34850
12/1/2019,34764
1/1/2020,34861
2/1/2020,34986
3/1/2020,33687
4/1/2020,27505
5/1/2020,28605
6/1/2020,29519
7/1/2020,30266
8/1/2020,30768
9/1/2020,31803
10/1/2020,32668
