DATE,LNS12000002
2/1/1968,27426
3/1/1968,27572
4/1/1968,27573
5/1/1968,28022
6/1/1968,27998
7/1/1968,27856
8/1/1968,27754
9/1/1968,28002
10/1/1968,28001
11/1/1968,28189
12/1/1968,28199
1/1/1969,28294
2/1/1969,28612
3/1/1969,28687
4/1/1969,28831
5/1/1969,28805
6/1/1969,29140
7/1/1969,29245
8/1/1969,29289
9/1/1969,29293
10/1/1969,29488
11/1/1969,29508
12/1/1969,29685
1/1/1970,29668
2/1/1970,29609
3/1/1970,29666
4/1/1970,29850
5/1/1970,29489
6/1/1970,29586
7/1/1970,29819
8/1/1970,29774
9/1/1970,29570
10/1/1970,29830
11/1/1970,29700
12/1/1970,29661
1/1/1971,29904
2/1/1971,29778
3/1/1971,29677
4/1/1971,29703
5/1/1971,29758
6/1/1971,29606
7/1/1971,29769
8/1/1971,29983
9/1/1971,30126
10/1/1971,30266
11/1/1971,30482
12/1/1971,30619
1/1/1972,30881
2/1/1972,30934
3/1/1972,31078
4/1/1972,31095
5/1/1972,31209
6/1/1972,31137
7/1/1972,31201
8/1/1972,31370
9/1/1972,31345
10/1/1972,31420
11/1/1972,31626
12/1/1972,31792
1/1/1973,31643
2/1/1973,32096
3/1/1973,32288
4/1/1973,32479
5/1/1973,32645
6/1/1973,32849
7/1/1973,32763
8/1/1973,32828
9/1/1973,32986
10/1/1973,33202
11/1/1973,33410
12/1/1973,33343
1/1/1974,33253
2/1/1974,33526
3/1/1974,33662
4/1/1974,33716
5/1/1974,33726
6/1/1974,33857
7/1/1974,34159
8/1/1974,34014
9/1/1974,33979
10/1/1974,33950
11/1/1974,33755
12/1/1974,33707
1/1/1975,33660
2/1/1975,33467
3/1/1975,33555
4/1/1975,33645
5/1/1975,33755
6/1/1975,33846
7/1/1975,34050
8/1/1975,34214
9/1/1975,34274
10/1/1975,34372
11/1/1975,34390
12/1/1975,34554
1/1/1976,34922
2/1/1976,35002
3/1/1976,35214
4/1/1976,35345
5/1/1976,35650
6/1/1976,35641
7/1/1976,35839
8/1/1976,35802
9/1/1976,35774
10/1/1976,35803
11/1/1976,36148
12/1/1976,36224
1/1/1977,36211
2/1/1977,36458
3/1/1977,36727
4/1/1977,36944
5/1/1977,37283
6/1/1977,37226
7/1/1977,37277
8/1/1977,37496
9/1/1977,37728
10/1/1977,37727
11/1/1977,38106
12/1/1977,38260
1/1/1978,38524
2/1/1978,38704
3/1/1978,38899
4/1/1978,39232
5/1/1978,39399
6/1/1978,39619
7/1/1978,39539
8/1/1978,39711
9/1/1978,40036
10/1/1978,40320
11/1/1978,40345
12/1/1978,40492
1/1/1979,40537
2/1/1979,40781
3/1/1979,41043
4/1/1979,40734
5/1/1979,40882
6/1/1979,40980
7/1/1979,41287
8/1/1979,41183
9/1/1979,41514
10/1/1979,41691
11/1/1979,41869
12/1/1979,42052
1/1/1980,42133
2/1/1980,42071
3/1/1980,42044
4/1/1980,42026
5/1/1980,41941
6/1/1980,41908
7/1/1980,42001
8/1/1980,42054
9/1/1980,42230
10/1/1980,42244
11/1/1980,42378
12/1/1980,42346
1/1/1981,42597
2/1/1981,42816
3/1/1981,42974
4/1/1981,43177
5/1/1981,43272
6/1/1981,43052
7/1/1981,43097
8/1/1981,43151
9/1/1981,42683
10/1/1981,43126
11/1/1981,43175
12/1/1981,42913
1/1/1982,43020
2/1/1982,43052
3/1/1982,43131
4/1/1982,43066
5/1/1982,43350
6/1/1982,43372
7/1/1982,43380
8/1/1982,43472
9/1/1982,43455
10/1/1982,43268
11/1/1982,43265
12/1/1982,43259
1/1/1983,43377
2/1/1983,43377
3/1/1983,43380
4/1/1983,43549
5/1/1983,43509
6/1/1983,43716
7/1/1983,44057
8/1/1983,44446
9/1/1983,44709
10/1/1983,44605
11/1/1983,44829
12/1/1983,44963
1/1/1984,44978
2/1/1984,45302
3/1/1984,45346
4/1/1984,45638
5/1/1984,46190
6/1/1984,46129
7/1/1984,46223
8/1/1984,45962
9/1/1984,46082
10/1/1984,46173
11/1/1984,46342
12/1/1984,46561
1/1/1985,46731
2/1/1985,46992
3/1/1985,47213
4/1/1985,47122
5/1/1985,47001
6/1/1985,46889
7/1/1985,47061
8/1/1985,47154
9/1/1985,47525
10/1/1985,47656
11/1/1985,47779
12/1/1985,47970
1/1/1986,48031
2/1/1986,47931
3/1/1986,48189
4/1/1986,48247
5/1/1986,48438
6/1/1986,48780
7/1/1986,48959
8/1/1986,49082
9/1/1986,49085
10/1/1986,49245
11/1/1986,49195
12/1/1986,49296
1/1/1987,49362
2/1/1987,49593
3/1/1987,49749
4/1/1987,49985
5/1/1987,50389
6/1/1987,50315
7/1/1987,50536
8/1/1987,50745
9/1/1987,50518
10/1/1987,50781
11/1/1987,50909
12/1/1987,51108
1/1/1988,51181
2/1/1988,51249
3/1/1988,51313
4/1/1988,51372
5/1/1988,51161
6/1/1988,51562
7/1/1988,51613
8/1/1988,51802
9/1/1988,51861
10/1/1988,52191
11/1/1988,52542
12/1/1988,52584
1/1/1989,52889
2/1/1989,52775
3/1/1989,52753
4/1/1989,52867
5/1/1989,52873
6/1/1989,52810
7/1/1989,52923
8/1/1989,53128
9/1/1989,53292
10/1/1989,53148
11/1/1989,53535
12/1/1989,53331
1/1/1990,53755
2/1/1990,53688
3/1/1990,53787
4/1/1990,53696
5/1/1990,53840
6/1/1990,53730
7/1/1990,53681
8/1/1990,53743
9/1/1990,53676
10/1/1990,53644
11/1/1990,53523
12/1/1990,53495
1/1/1991,53387
2/1/1991,53472
3/1/1991,53371
4/1/1991,53757
5/1/1991,53324
6/1/1991,53445
7/1/1991,53388
8/1/1991,53354
9/1/1991,53654
10/1/1991,53634
11/1/1991,53615
12/1/1991,53519
1/1/1992,53881
2/1/1992,53812
3/1/1992,53932
4/1/1992,54038
5/1/1992,53960
6/1/1992,53992
7/1/1992,54141
8/1/1992,54192
9/1/1992,54077
10/1/1992,54076
11/1/1992,54242
12/1/1992,54258
1/1/1993,54234
2/1/1993,54326
3/1/1993,54524
4/1/1993,54480
5/1/1993,54802
6/1/1993,54900
7/1/1993,54954
8/1/1993,55148
9/1/1993,55116
10/1/1993,55245
11/1/1993,55433
12/1/1993,55713
1/1/1994,56044
2/1/1994,56244
3/1/1994,56062
4/1/1994,56322
5/1/1994,56657
6/1/1994,56434
7/1/1994,56537
8/1/1994,56770
9/1/1994,56906
10/1/1994,57047
11/1/1994,57200
12/1/1994,57136
1/1/1995,57204
2/1/1995,57310
3/1/1995,57305
4/1/1995,57473
5/1/1995,57389
6/1/1995,57196
7/1/1995,57533
8/1/1995,57622
9/1/1995,57625
10/1/1995,57868
11/1/1995,57973
12/1/1995,57772
1/1/1996,57678
2/1/1996,57934
3/1/1996,58094
4/1/1996,58168
5/1/1996,58201
6/1/1996,58337
7/1/1996,58564
8/1/1996,58687
9/1/1996,58990
10/1/1996,59078
11/1/1996,59216
12/1/1996,59111
1/1/1997,59270
2/1/1997,59153
3/1/1997,59549
4/1/1997,59684
5/1/1997,59672
6/1/1997,59802
7/1/1997,60063
8/1/1997,60116
9/1/1997,60162
10/1/1997,60212
11/1/1997,60326
12/1/1997,60541
1/1/1998,60455
2/1/1998,60486
3/1/1998,60579
4/1/1998,60532
5/1/1998,60658
6/1/1998,60610
7/1/1998,60663
8/1/1998,60816
9/1/1998,61130
10/1/1998,61005
11/1/1998,61052
12/1/1998,61389
1/1/1999,61737
2/1/1999,61679
3/1/1999,61673
4/1/1999,61781
5/1/1999,61969
6/1/1999,62016
7/1/1999,61987
8/1/1999,62158
9/1/1999,62145
10/1/1999,62393
11/1/1999,62528
12/1/1999,62571
1/1/2000,63402
2/1/2000,63356
3/1/2000,63425
4/1/2000,63955
5/1/2000,63473
6/1/2000,63598
7/1/2000,63443
8/1/2000,63228
9/1/2000,63604
10/1/2000,63745
11/1/2000,63824
12/1/2000,64050
1/1/2001,64084
2/1/2001,64078
3/1/2001,64286
4/1/2001,63842
5/1/2001,63829
6/1/2001,63741
7/1/2001,63797
8/1/2001,63412
9/1/2001,63511
10/1/2001,63479
11/1/2001,63536
12/1/2001,63289
1/1/2002,63196
2/1/2002,63661
3/1/2002,63474
4/1/2002,63359
5/1/2002,63333
6/1/2002,63489
7/1/2002,63449
8/1/2002,63710
9/1/2002,63887
10/1/2002,63836
11/1/2002,63785
12/1/2002,63762
1/1/2003,64491
2/1/2003,64240
3/1/2003,64398
4/1/2003,64457
5/1/2003,64431
6/1/2003,64692
7/1/2003,64413
8/1/2003,64398
9/1/2003,64072
10/1/2003,64387
11/1/2003,64549
12/1/2003,64262
1/1/2004,64139
2/1/2004,64460
3/1/2004,64461
4/1/2004,64617
5/1/2004,64770
6/1/2004,64710
7/1/2004,64793
8/1/2004,64790
9/1/2004,64805
10/1/2004,64891
11/1/2004,65046
12/1/2004,65163
1/1/2005,65274
2/1/2005,65228
3/1/2005,65266
4/1/2005,65489
5/1/2005,65603
6/1/2005,65604
7/1/2005,65788
8/1/2005,66001
9/1/2005,66146
10/1/2005,66199
11/1/2005,66149
12/1/2005,66208
1/1/2006,66210
2/1/2006,66411
3/1/2006,66423
4/1/2006,66522
5/1/2006,66771
6/1/2006,66991
7/1/2006,67144
8/1/2006,67191
9/1/2006,66929
10/1/2006,67394
11/1/2006,67463
12/1/2006,67627
1/1/2007,67673
2/1/2007,67766
3/1/2007,67902
4/1/2007,67273
5/1/2007,67624
6/1/2007,67803
7/1/2007,67777
8/1/2007,67715
9/1/2007,68098
10/1/2007,67862
11/1/2007,68085
12/1/2007,67967
1/1/2008,68048
2/1/2008,67935
3/1/2008,68007
4/1/2008,68106
5/1/2008,68041
6/1/2008,67995
7/1/2008,67911
8/1/2008,67803
9/1/2008,67875
10/1/2008,67863
11/1/2008,67583
12/1/2008,67466
1/1/2009,66939
2/1/2009,66907
3/1/2009,66683
4/1/2009,66635
5/1/2009,66416
6/1/2009,66318
7/1/2009,66286
8/1/2009,66082
9/1/2009,65686
10/1/2009,65523
11/1/2009,65741
12/1/2009,65409
1/1/2010,65811
2/1/2010,65801
3/1/2010,65686
4/1/2010,65745
5/1/2010,65703
6/1/2010,65762
7/1/2010,65611
8/1/2010,65732
9/1/2010,65755
10/1/2010,65585
11/1/2010,65675
12/1/2010,65704
1/1/2011,65513
2/1/2011,65406
3/1/2011,65662
4/1/2011,65613
5/1/2011,65478
6/1/2011,65343
7/1/2011,65472
8/1/2011,65580
9/1/2011,65668
10/1/2011,65846
11/1/2011,65793
12/1/2011,65667
1/1/2012,66420
2/1/2012,66679
3/1/2012,66780
4/1/2012,66627
5/1/2012,66811
6/1/2012,66915
7/1/2012,66791
8/1/2012,66946
9/1/2012,67208
10/1/2012,67295
11/1/2012,67277
12/1/2012,67219
1/1/2013,67127
2/1/2013,67120
3/1/2013,67102
4/1/2013,67439
5/1/2013,67591
6/1/2013,67599
7/1/2013,67858
8/1/2013,68050
9/1/2013,67905
10/1/2013,67475
11/1/2013,67761
12/1/2013,67908
1/1/2014,68215
2/1/2014,68468
3/1/2014,68304
4/1/2014,68453
5/1/2014,68528
6/1/2014,68600
7/1/2014,68516
8/1/2014,68569
9/1/2014,68566
10/1/2014,69003
11/1/2014,69124
12/1/2014,69041
1/1/2015,69411
2/1/2015,69283
3/1/2015,69287
4/1/2015,69417
5/1/2015,69663
6/1/2015,69787
7/1/2015,69579
8/1/2015,69853
9/1/2015,69586
10/1/2015,69900
11/1/2015,70228
12/1/2015,70414
1/1/2016,70603
2/1/2016,70616
3/1/2016,70756
4/1/2016,70642
5/1/2016,70774
6/1/2016,70553
7/1/2016,70860
8/1/2016,70960
9/1/2016,71036
10/1/2016,71128
11/1/2016,71198
12/1/2016,71269
1/1/2017,71189
2/1/2017,71415
3/1/2017,71952
4/1/2017,71832
5/1/2017,71765
6/1/2017,71937
7/1/2017,72172
8/1/2017,72132
9/1/2017,72377
10/1/2017,72067
11/1/2017,72204
12/1/2017,72099
1/1/2018,72223
2/1/2018,72530
3/1/2018,72585
4/1/2018,72673
5/1/2018,72908
6/1/2018,73172
7/1/2018,73339
8/1/2018,73017
9/1/2018,73340
10/1/2018,73576
11/1/2018,73533
12/1/2018,73808
1/1/2019,73614
2/1/2019,73800
3/1/2019,73694
4/1/2019,73697
5/1/2019,73631
6/1/2019,73790
7/1/2019,73757
8/1/2019,74282
9/1/2019,74551
10/1/2019,74769
11/1/2019,74518
12/1/2019,74769
1/1/2020,74774
2/1/2020,74888
3/1/2020,73415
4/1/2020,61487
5/1/2020,63540
6/1/2020,66552
7/1/2020,67320
8/1/2020,69033
9/1/2020,68890
10/1/2020,70220
